last_updated,requisition_id,job_id,job_title,agency,client,location,pay_rate_min,pay_rate_max,pay_type,rsvps,target_rsvps,status
2025-05-28T13:39:04.902478-05:00,FLEX-7860,8846821086,Hospitality General Labor,Staffmark,Levy,"Fayetteville, AR",18.0,20.0,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.900328-05:00,FLEX-7859,8846820068,Dishwasher,Staffmark,Levy,"Fayetteville, AR",18.0,18.0,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.898133-05:00,FLEX-7858,8846818595,Prep Cook,Staffmark,Levy,"Fayetteville, AR",20.0,20.0,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.895844-05:00,FLEX-7857,8846814529,Warehouse Operative,Staffmark,Takumi,"Hamilton , OH",13.0,13.0,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.893579-05:00,FLEX-7856,8846812716,Assembler,Staffmark,Materials in Motion,"Fairburn, GA",18.72,18.72,PayType.HOURLY,111,,closed
2025-05-28T13:39:04.891129-05:00,FLEX-7855,8846809982,Industrial General Labor,Staffmark,Pacific Manufacturing,"Fairfield, OH",15.0,17.5,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.888646-05:00,FLEX-7854,8846808801,Forklift Driver,Staffmark,Pacific Manufacturing ,"Fairfield, OH",15.45,15.45,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.885941-05:00,FLEX-7853,8846806767,Picker Packer,Indeed,Stord,"Atlanta, GA",16.0,17.0,PayType.HOURLY,246,,closed
2025-05-28T13:39:04.883437-05:00,FLEX-7852,8846801059,Picker Packer,Indeed,Stord,"Atlanta, GA",16.0,17.0,PayType.HOURLY,623,,closed
2025-05-28T13:39:04.878143-05:00,FLEX-7850,8843659849,Machine Operator,Indeed,Powell,"SE Houston, TX",16.0,16.0,PayType.HOURLY,29,,closed
2025-05-28T13:39:04.875559-05:00,FLEX-7849,8843651878,Forklift Driver,Indeed,Powell,"SE Houston, TX",15.0,15.0,PayType.HOURLY,53,,closed
2025-05-28T13:39:04.872776-05:00,FLEX-7848,8843648537,Assembler,Staffmark,Powell Electrical Systems,"SE Houston, TX",15.0,15.0,PayType.HOURLY,21,,closed
2025-05-28T13:39:04.870015-05:00,FLEX-7847,8843633858,Assembler,Staffmark,Cantel Medical,"Conroe, TX",14.25,14.25,PayType.HOURLY,71,,closed
2025-05-28T13:39:04.867683-05:00,FLEX-7846,8843630258,Assembler,Staffmark,Cantel Medical,"Conroe, TX",14.0,14.0,PayType.HOURLY,57,,closed
2025-05-28T13:39:04.864878-05:00,FLEX-7845,8843619139,Assembler,Staffmark,Cantel Medical,"Conroe, TX",13.5,13.5,PayType.HOURLY,71,,closed
2025-05-28T13:39:04.862141-05:00,FLEX-7844,8843600501,Industrial General Labor,Indeed,The Hillman Group,"Lewisville, TX",16.0,16.0,PayType.HOURLY,75,,closed
2025-05-28T13:39:04.859606-05:00,FLEX-7843,8843590833,Forklift Driver,Indeed,NFI,"Garland, TX",17.5,17.5,PayType.HOURLY,27,,closed
2025-05-28T13:39:04.857137-05:00,FLEX-7842,8843580703,Warehouse Operative,Indeed,NFI,"Roanoke, TX",16.25,16.25,PayType.HOURLY,12,,closed
2025-05-28T13:39:04.854497-05:00,FLEX-7841,8843572799,Forklift Driver,Indeed,NFI,"Roanoke, TX",17.0,17.5,PayType.HOURLY,29,,closed
2025-05-28T13:39:04.852077-05:00,FLEX-7840,8843562143,Forklift Driver,Indeed,NFI,"Roanoke, TX",17.0,17.5,PayType.HOURLY,33,,closed
2025-05-28T13:39:04.849430-05:00,FLEX-7839,8843548867,Industrial General Labor,Staffmark,Quest Medical,"Allen, TX",16.0,16.0,PayType.HOURLY,6,0,closed
2025-05-28T13:39:04.846920-05:00,FLEX-7838,8843544027,Forklift Driver,Indeed,Barrett,"Garland, TX",17.0,17.5,PayType.HOURLY,64,225,closed
2025-05-28T13:39:04.844597-05:00,FLEX-7837,8843537794,Forklift Driver,Indeed,Barrett,"Garland, TX",16.0,16.5,PayType.HOURLY,46,225,closed
2025-05-28T13:39:04.839934-05:00,FLEX-7835,8841434267,Machine Operator,Indeed,Powell,"SE Houston, TX",16.0,16.0,PayType.HOURLY,2,,closed
2025-05-28T13:39:04.837522-05:00,FLEX-7834,8841420291,Forklift Driver,Indeed,Powell,"SE Houston, TX",15.0,15.0,PayType.HOURLY,2,,closed
2025-05-28T13:39:04.835314-05:00,FLEX-7833,8841388929,Picker Packer,Indeed,Stord,"Atlanta, GA",16.0,17.0,PayType.HOURLY,35,,closed
2025-05-28T13:39:04.825771-05:00,FLEX-7829,8839144234,Assembler,Staffmark,Materials in Motion,"Fairburn, GA",18.72,18.72,PayType.HOURLY,19,,closed
2025-05-28T13:39:04.820847-05:00,FLEX-7827,8837456140,Customer Service Representative,Indeed,Indeed Inc.,TX,25.0,25.0,PayType.HOURLY,37,,closed
2025-05-28T13:39:04.818231-05:00,FLEX-7826,8837344978,Warehouse Operative,Staffmark,UPSMI,"Fontana, CA",25.0,25.0,PayType.HOURLY,137,,closed
2025-05-28T13:39:04.811787-05:00,FLEX-7825,8837216898,Warehouse Operative,Staffmark,Ryder,"Smyrna, TN",15.5,15.5,PayType.HOURLY,22,,closed
2025-05-28T13:39:04.809266-05:00,FLEX-7824,8833894177,Hospitality General Labor,Staffmark,Levy,"Fayetteville, AR",18.0,20.0,PayType.HOURLY,139,,closed
2025-05-28T13:39:04.806879-05:00,FLEX-7823,8833814679,Picker Packer,Indeed,Stord,"Atlanta, GA",16.0,17.0,PayType.HOURLY,287,,closed
2025-05-28T13:39:04.804473-05:00,FLEX-7822,8833790061,Assembler,Staffmark,Unipres,"Smyrna, TN",18.0,18.0,PayType.HOURLY,38,,closed
2025-05-28T13:39:04.802060-05:00,FLEX-7821,8833624170,Assembler,Staffmark,Powell Electrical Systems,"SE Houston, TX",15.0,15.0,PayType.HOURLY,25,,closed
2025-05-28T13:39:04.798802-05:00,FLEX-7820,8831924959,Warehouse Operative,Staffmark,goTRG,"Bentonville , AR",14.0,16.0,PayType.HOURLY,39,,closed
2025-05-28T13:39:04.796243-05:00,FLEX-7819,8831918171,Assembler,Staffmark,Powell Electrical Systems,"SE Houston, TX",15.0,15.0,PayType.HOURLY,45,,closed
2025-05-28T13:39:04.785531-05:00,FLEX-7815,8829819388,Industrial General Labor,Staffmark,Hot Topic,"La Vergne, TN",17.5,17.5,PayType.HOURLY,87,,closed
2025-05-28T13:39:04.782800-05:00,FLEX-7814,8829665444,Dishwasher,Staffmark,Levy,"Fayetteville, AR",18.0,18.0,PayType.HOURLY,127,,closed
2025-05-28T13:39:04.780356-05:00,FLEX-7813,8829654048,Prep Cook,Staffmark,Levy,"Fayetteville, AR",20.0,20.0,PayType.HOURLY,72,,closed
2025-05-28T13:39:04.770524-05:00,FLEX-7810,8829496201,Industrial General Labor,Indeed,The Hillman Group,"Lewisville, TX",16.0,16.0,PayType.HOURLY,74,,closed
2025-05-28T13:39:04.768130-05:00,FLEX-7809,8829342126,Hospitality General Labor,Indeed,Main Event,"Fort Worth, TX",13.0,13.0,PayType.HOURLY,18,,closed
2025-05-28T13:39:04.757831-05:00,FLEX-7805,8828231341,Warehouse Operative,Indeed,Assurant,"La Vergne, TN",17.0,17.0,PayType.HOURLY,103,,closed
2025-05-28T13:39:04.755243-05:00,FLEX-7804,8828230790,Warehouse Operative,Indeed,Assurant,"La Vergne, TN",16.5,16.5,PayType.HOURLY,69,,closed
2025-05-28T13:39:04.752688-05:00,FLEX-7803,8827692605,Warehouse Operative,Indeed,Assurant,"La Vergne, TN",17.0,17.0,PayType.HOURLY,5,,closed
2025-05-28T13:39:04.750081-05:00,FLEX-7802,8827682456,Warehouse Operative,Indeed,Assurant,"La Vergne, TN",16.5,16.5,PayType.HOURLY,1,,closed
2025-05-28T13:39:04.747465-05:00,FLEX-7801,8827322464,Assembler,Staffmark,Cantel Medical,"Conroe, TX",14.25,14.25,PayType.HOURLY,50,,closed
2025-05-28T13:39:04.745100-05:00,FLEX-7800,8827320943,Assembler,Staffmark,Cantel Medical,"Conroe, TX",14.0,14.0,PayType.HOURLY,23,,closed
2025-05-28T13:39:04.742436-05:00,FLEX-7799,8827319870,Assembler,Staffmark,Cantel Medical,"Conroe, TX",13.5,13.5,PayType.HOURLY,19,,closed
2025-05-28T13:39:04.740114-05:00,FLEX-7798,8825275148,Warehouse Operative,Staffmark,goTRG,"Bentonville, AR",15.0,15.0,PayType.HOURLY,64,,closed
2025-05-28T13:39:04.737764-05:00,FLEX-7797,8825235893,Picker Packer,Staffmark,Superior,"La Vergne, TN",16.31,16.31,PayType.HOURLY,94,,closed
2025-05-28T13:39:04.735362-05:00,FLEX-7796,8825226326,Picker Packer,Staffmark,Superior,"La Vergne, TN",16.06,16.06,PayType.HOURLY,40,,closed
2025-05-28T13:39:04.730197-05:00,FLEX-7794,8821136055,Translator,Staffmark,Yamada,"Springfield, OH",21.5,21.5,PayType.HOURLY,12,,closed
2025-05-28T13:39:04.727576-05:00,FLEX-7793,8821133520,Translator,Staffmark,Yamada,"South Charleston, OH",21.5,21.5,PayType.HOURLY,2,,closed
2025-05-28T13:39:04.725141-05:00,FLEX-7792,8821129040,Translator,Staffmark,Yamada,"Xenia, OH",21.5,21.5,PayType.HOURLY,3,,closed
2025-05-28T13:39:04.714565-05:00,FLEX-7788,8820960088,Industrial General Labor,Staffmark,Yamada,"London, OH",14.85,19.0,PayType.HOURLY,47,,closed
2025-05-28T13:39:04.712140-05:00,FLEX-7787,8820958963,Industrial General Labor,Staffmark,Yamada,"South Charleston, OH",14.85,19.0,PayType.HOURLY,20,,closed
2025-05-28T13:39:04.709411-05:00,FLEX-7786,8820955675,Industrial General Labor,Staffmark,Yamada,"Fairborn, OH",14.85,19.0,PayType.HOURLY,62,,closed
2025-05-28T13:39:04.706557-05:00,FLEX-7785,8820948543,Industrial General Labor,Staffmark,UPSMI,"Urbancrest, OH",18.0,18.0,PayType.HOURLY,207,,closed
2025-05-28T13:39:04.704064-05:00,FLEX-7784,8820945414,Warehouse Operative,Staffmark,Green Tokai,"Clayton, OH",15.0,15.0,PayType.HOURLY,63,,closed
2025-05-28T13:39:04.701284-05:00,FLEX-7783,8820943889,Warehouse Operative,Staffmark,Green Tokai,"Brookville, OH",15.0,15.0,PayType.HOURLY,21,,closed
2025-05-28T13:39:04.698541-05:00,FLEX-7782,8820941602,Warehouse Operative,Staffmark,Green Tokai,"Trotwood, OH",15.0,15.0,PayType.HOURLY,30,,closed
2025-05-28T13:39:04.696147-05:00,FLEX-7781,8820937065,Warehouse Operative,Staffmark,Green Tokai,"Dayton, OH",15.0,15.0,PayType.HOURLY,50,,closed
2025-05-28T13:39:04.693333-05:00,FLEX-7780,8820933763,Picker Packer,Staffmark,Superior,"La Vergne, TN",15.56,15.56,PayType.HOURLY,131,,closed
2025-05-28T13:39:04.690523-05:00,FLEX-7779,8820929321,Industrial General Labor,Staffmark,Superior,"La Vergne, TN",15.56,16.31,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.688246-05:00,FLEX-7778,8820925282,Industrial General Labor,Staffmark,Asurion,"Smyrna, TN",15.43,15.43,PayType.HOURLY,34,,closed
2025-05-28T13:39:04.685519-05:00,FLEX-7777,8820921599,Industrial General Labor,Staffmark,Asurion,"Smyrna, TN",14.5,14.5,PayType.HOURLY,17,,closed
2025-05-28T13:39:04.682967-05:00,FLEX-7776,8820893944,Industrial General Labor,Staffmark,Asurion,"Smyrna, TN",14.0,14.0,PayType.HOURLY,44,,closed
2025-05-28T13:39:04.680557-05:00,FLEX-7775,8819052983,Warehouse Operative,Staffmark,Denso,"Murrieta, CA",16.5,16.5,PayType.HOURLY,32,,closed
2025-05-28T13:39:04.677819-05:00,FLEX-7774,8819052030,Warehouse Operative,Staffmark,Denso,"Murrieta, CA",17.5,17.5,PayType.HOURLY,35,,closed
2025-05-28T13:39:04.675460-05:00,FLEX-7773,8819048440,Material Handler,Staffmark,iHerb,"Perris, CA",17.5,19.5,PayType.HOURLY,289,,closed
2025-05-28T13:39:04.672966-05:00,FLEX-7772,8819033910,Industrial General Labor,Indeed,BSN Sports,"Grand Prairie, TX",16.0,17.0,PayType.HOURLY,267,,closed
2025-05-28T13:39:04.670463-05:00,FLEX-7771,8819031860,Forklift Driver,Indeed,NFI,"Garland, TX",17.5,17.5,PayType.HOURLY,83,,closed
2025-05-28T13:39:04.668076-05:00,FLEX-7770,8819031013,Warehouse Operative,Indeed,NFI,"Roanoke, TX",16.25,16.25,PayType.HOURLY,29,,closed
2025-05-28T13:39:04.665187-05:00,FLEX-7769,8819029283,Forklift Driver,Indeed,NFI,"Roanoke, TX",16.0,16.25,PayType.HOURLY,19,,closed
2025-05-28T13:39:04.662601-05:00,FLEX-7768,8819028459,Forklift Driver,Indeed,NFI,"Roanoke, TX",16.0,16.25,PayType.HOURLY,32,,closed
2025-05-28T13:39:04.660336-05:00,FLEX-7767,8819027816,Forklift Driver,Indeed,Kenco,"Hutchins, TX",17.0,17.0,PayType.HOURLY,115,225,closed
2025-05-28T13:39:04.657662-05:00,FLEX-7766,8819027043,Industrial General Labor,Staffmark,Quest Medical,"Allen, TX",16.0,16.0,PayType.HOURLY,66,0,closed
2025-05-28T13:39:04.655357-05:00,FLEX-7765,8819026450,Forklift Driver,Indeed,Barrett,"Garland, TX",17.0,17.5,PayType.HOURLY,34,225,closed
2025-05-28T13:39:04.652963-05:00,FLEX-7764,8819025789,Forklift Driver,Indeed,Barrett,"Garland, TX",16.0,17.5,PayType.HOURLY,55,225,closed
2025-05-28T13:39:04.650518-05:00,FLEX-7763,8819018665,Industrial General Labor,Indeed,BSN Sports,"Grand Prairie, TX",16.0,17.0,PayType.HOURLY,31,,closed
2025-05-28T13:39:04.648116-05:00,FLEX-7762,8816950689,Picker Packer,Staffmark,Superior,"Smyrna, TN",15.56,16.31,PayType.HOURLY,7,,closed
2025-05-28T13:39:04.633162-05:00,FLEX-7757,8815130099,Industrial General Labor,Indeed,NFI,"Roanoke, TX",16.0,16.0,PayType.HOURLY,39,,closed
2025-05-28T13:39:04.630754-05:00,FLEX-7756,8815124154,Forklift Driver,Indeed,NFI,"Garland, TX",17.5,17.5,PayType.HOURLY,33,,closed
2025-05-28T13:39:04.628283-05:00,FLEX-7755,8813497431,Picker Packer,Indeed,Stord,"Atlanta, GA",16.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.625649-05:00,FLEX-7754,8813496605,Picker Packer,Indeed,Stord,"Atlanta, GA",16.0,17.0,PayType.HOURLY,37,,closed
2025-05-28T13:39:04.622975-05:00,FLEX-7753,8812397114,Industrial General Labor,Staffmark,UPSMI,"Urbancrest, OH",18.0,18.0,PayType.HOURLY,116,,closed
2025-05-28T13:39:04.620559-05:00,FLEX-7752,8812065351,Forklift Driver,Staffmark,The Hillman Group,"Forest Park, OH",18.5,20.0,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.617913-05:00,FLEX-7751,8812065014,Warehouse Operative,Staffmark,Takumi,"Hamilton , OH",13.0,13.0,PayType.HOURLY,59,,closed
2025-05-28T13:39:04.615189-05:00,FLEX-7750,8812064934,Industrial General Labor,Staffmark,Pacific Manufacturing,"Fairfield, OH",15.0,17.5,PayType.HOURLY,88,,closed
2025-05-28T13:39:04.612578-05:00,FLEX-7749,8812064625,Forklift Driver,Staffmark,Pacific Manufacturing ,"Fairfield, OH",15.45,15.45,PayType.HOURLY,41,,closed
2025-05-28T13:39:04.609867-05:00,FLEX-7748,8812064597,Forklift Driver,Staffmark,Pacific Manufacturing ,"Fairfield, OH",15.45,15.45,PayType.HOURLY,6,,closed
2025-05-28T13:39:04.607629-05:00,FLEX-7747,8812063663,Customer Service Representative,Staffmark,JB Hunt,"Lowell, AR",13.0,13.0,PayType.HOURLY,64,,closed
2025-05-28T13:39:04.605194-05:00,FLEX-7746,8812063286,Warehouse Clerk,Staffmark,BNSF,"Rogers, AR",15.0,15.0,PayType.HOURLY,18,,closed
2025-05-28T13:39:04.602657-05:00,FLEX-7745,8812062908,Warehouse Clerk,Indeed,Southwestern Sales Company,"Rogers, AR",15.0,15.0,PayType.HOURLY,16,,closed
2025-05-28T13:39:04.600211-05:00,FLEX-7744,8812062454,Warehouse Clerk,Staffmark,goTRG,"Bentonville, AR",16.0,16.0,PayType.HOURLY,72,,closed
2025-05-28T13:39:04.597781-05:00,FLEX-7743,8812062313,Warehouse Operative,Staffmark,goTRG,"Bentonville, AR",14.0,14.0,PayType.HOURLY,52,,closed
2025-05-28T13:39:04.595294-05:00,FLEX-7742,8811023959,Assembler,Indeed,Mitsubishi,"Houston, TX",16.0,16.0,PayType.HOURLY,103,,closed
2025-05-28T13:39:04.592727-05:00,FLEX-7741,8810984844,Forklift Driver,Indeed,Mitsubishi,"Houston, TX",15.3,15.3,PayType.HOURLY,101,120,closed
2025-05-28T13:39:04.590051-05:00,FLEX-7740,8810652532,Material Handler,Staffmark,iHerb,"Perris, CA",17.5,19.5,PayType.HOURLY,78,,closed
2025-05-28T13:39:04.584819-05:00,FLEX-7738,8810079427,Warehouse Operative,Staffmark,goTRG,"Bentonville , AR",14.0,16.0,PayType.HOURLY,44,,closed
2025-05-28T13:39:04.581900-05:00,FLEX-7737,8809090156,Industrial General Labor,Indeed,Indeed Flex Community Engagement,"Cincinnati, OH",13.0,18.0,PayType.HOURLY,3,100,closed
2025-05-28T13:39:04.578866-05:00,FLEX-7736,8806863822,Warehouse Operative,Indeed,NFI,"Roanoke, TX",16.25,16.25,PayType.HOURLY,52,,closed
2025-05-28T13:39:04.576359-05:00,FLEX-7735,8806841301,Prep Cook,Staffmark,Levy,"Fayetteville, AR",20.0,20.0,PayType.HOURLY,44,,closed
2025-05-28T13:39:04.573399-05:00,FLEX-7734,8806832093,Dishwasher,Staffmark,Levy,"Fayetteville, AR",18.0,18.0,PayType.HOURLY,38,,closed
2025-05-28T13:39:04.564376-05:00,FLEX-7731,8804584271,Industrial General Labor,Staffmark,iHerb,"Perris, CA",17.5,19.5,PayType.HOURLY,221,,closed
2025-05-28T13:39:04.555393-05:00,FLEX-7729,8802038174,Industrial General Labor,Staffmark,Quest Medical,"Allen, TX",16.0,16.0,PayType.HOURLY,82,0,closed
2025-05-28T13:39:04.552791-05:00,FLEX-7728,8802022860,Warehouse Clerk,Staffmark,BNSF,"Rogers, AR",15.0,15.0,PayType.HOURLY,26,,closed
2025-05-28T13:39:04.549982-05:00,FLEX-7727,8802008136,Forklift Driver,Staffmark,Mobis,"Lancaster, TX",18.0,18.0,PayType.HOURLY,25,,closed
2025-05-28T13:39:04.547678-05:00,FLEX-7726,8802004136,Picker Packer,Staffmark,Mobis,"Lancaster, TX",18.0,18.0,PayType.HOURLY,170,50,closed
2025-05-28T13:39:04.545163-05:00,FLEX-7725,8802002065,Forklift Driver,Indeed,NFI,"Roanoke, TX",16.0,16.25,PayType.HOURLY,9,,closed
2025-05-28T13:39:04.542614-05:00,FLEX-7724,8802001240,Forklift Driver,Indeed,NFI,"Roanoke, TX",16.0,16.25,PayType.HOURLY,14,,closed
2025-05-28T13:39:04.537520-05:00,FLEX-7722,8798213869,Industrial General Labor,Indeed,LincolnT,TX,100.0,100.0,PayType.HOURLY,0,10,closed
2025-05-28T13:39:04.535233-05:00,FLEX-7721,8798204367,Warehouse Clerk,Indeed,Southwestern Sales Company,"Rogers, AR",15.0,15.0,PayType.HOURLY,13,,closed
2025-05-28T13:39:04.532955-05:00,FLEX-7720,8798142817,Industrial General Labor,Staffmark,Yamada,"Fairborn, OH",14.85,19.0,PayType.HOURLY,19,,closed
2025-05-28T13:39:04.530687-05:00,FLEX-7719,8798141651,Industrial General Labor,Staffmark,Pacific Manufacturing,"Fairfield, OH",15.0,17.5,PayType.HOURLY,104,,closed
2025-05-28T13:39:04.528455-05:00,FLEX-7718,8798141329,Industrial General Labor,Staffmark,Yamada,"South Charleston, OH",14.85,19.0,PayType.HOURLY,6,,closed
2025-05-28T13:39:04.526073-05:00,FLEX-7717,8798138236,Warehouse Operative,Staffmark,Takumi,"Hamilton , OH",13.0,13.0,PayType.HOURLY,15,,closed
2025-05-28T13:39:04.523948-05:00,FLEX-7716,8798136735,Industrial General Labor,Staffmark,Yamada,"London, OH",14.85,19.0,PayType.HOURLY,98,,closed
2025-05-28T13:39:04.521721-05:00,FLEX-7715,8798132145,Warehouse Operative,Staffmark,Takumi,"Fairfield, OH",13.0,13.0,PayType.HOURLY,1,,closed
2025-05-28T13:39:04.519294-05:00,FLEX-7714,8798131343,Warehouse Operative,Staffmark,Takumi,"Sharonville, OH",13.0,13.0,PayType.HOURLY,1,,closed
2025-05-28T13:39:04.516764-05:00,FLEX-7713,8798130962,Warehouse Operative,Staffmark,Takumi,"Forest Park, OH",13.0,13.0,PayType.HOURLY,2,,closed
2025-05-28T13:39:04.514216-05:00,FLEX-7712,8798129232,Warehouse Operative,Staffmark,Green Tokai,"Dayton, OH",15.0,15.0,PayType.HOURLY,23,,closed
2025-05-28T13:39:04.511908-05:00,FLEX-7711,8798123138,Warehouse Operative,Staffmark,Green Tokai,"Trotwood, OH",15.0,15.0,PayType.HOURLY,4,,closed
2025-05-28T13:39:04.509638-05:00,FLEX-7710,8798121792,Warehouse Operative,Staffmark,Green Tokai,"Brookville, OH",15.0,15.0,PayType.HOURLY,4,,closed
2025-05-28T13:39:04.507155-05:00,FLEX-7709,8798115277,Warehouse Operative,Staffmark,Green Tokai,"Clayton, OH",15.0,15.0,PayType.HOURLY,21,,closed
2025-05-28T13:39:04.504794-05:00,FLEX-7708,8798115278,Warehouse Operative,Staffmark,Denso,"Murrieta, CA",16.5,16.5,PayType.HOURLY,37,,closed
2025-05-28T13:39:04.502202-05:00,FLEX-7707,8798108578,Warehouse Operative,Staffmark,Denso,"Murrieta, CA",17.5,17.5,PayType.HOURLY,27,,closed
2025-05-28T13:39:04.498469-05:00,FLEX-7706,8798105761,Picker Packer,Staffmark,iHerb,"Perris, CA",17.5,19.5,PayType.HOURLY,80,,closed
2025-05-28T13:39:04.496092-05:00,FLEX-7705,8798101707,Warehouse Operative,Staffmark,Takumi,"Springdale, OH",13.0,13.0,PayType.HOURLY,1,,closed
2025-05-28T13:39:04.493869-05:00,FLEX-7704,8798097540,Forklift Driver,Staffmark,Pacific Manufacturing ,"Fairfield, OH",15.45,15.45,PayType.HOURLY,16,,closed
2025-05-28T13:39:04.491623-05:00,FLEX-7703,8798029147,Forklift Driver,Indeed,Barrett,"Garland, TX",16.0,17.5,PayType.HOURLY,21,225,closed
2025-05-28T13:39:04.489264-05:00,FLEX-7702,8798027625,Forklift Driver,Indeed,Barrett,"Garland, TX",17.0,17.5,PayType.HOURLY,7,225,closed
2025-05-28T13:39:04.486705-05:00,FLEX-7701,8797911802,Forklift Driver,Staffmark,The Hillman Group,"Forest Park, OH",19.0,19.0,PayType.HOURLY,86,,closed
2025-05-28T13:39:04.484430-05:00,FLEX-7700,8797900524,Customer Service Representative,Staffmark,JB Hunt,"Lowell, AR",13.0,13.0,PayType.HOURLY,28,,closed
2025-05-28T13:39:04.480600-05:00,FLEX-7699,8797895988,Warehouse Operative,Staffmark,goTRG,"Bentonville , AR",14.0,16.0,PayType.HOURLY,45,,closed
2025-05-28T13:39:04.478351-05:00,FLEX-7698,8797888741,Warehouse Clerk,Staffmark,goTRG,"Bentonville, AR",16.0,16.0,PayType.HOURLY,30,,closed
2025-05-28T13:39:04.476065-05:00,FLEX-7697,8797729203,Warehouse Operative,Staffmark,goTRG,"Bentonville, AR",14.0,15.0,PayType.HOURLY,23,,closed
2025-05-28T13:39:04.473710-05:00,FLEX-7696,8796934831,Industrial General Labor,Staffmark,Asurion,"Smyrna , TN",18.11,18.11,PayType.HOURLY,62,,closed
2025-05-28T13:39:04.471090-05:00,FLEX-7695,8796933284,Industrial General Labor,Staffmark,Asurion,"Smyrna , TN",18.11,18.11,PayType.HOURLY,24,,closed
2025-05-28T13:39:04.468894-05:00,FLEX-7694,8796932628,Industrial General Labor,Staffmark,Asurion,"Smyrna, TN",14.0,15.43,PayType.HOURLY,43,,closed
2025-05-28T13:39:04.466324-05:00,FLEX-7693,8796931298,Industrial General Labor,Staffmark,Asurion,"Smyrna, TN",14.0,15.43,PayType.HOURLY,26,,closed
2025-05-28T13:39:04.464016-05:00,FLEX-7692,8796266001,Forklift Driver,Indeed,Powell,"SE Houston, TX",15.0,15.0,PayType.HOURLY,39,,closed
2025-05-28T13:39:04.457295-05:00,FLEX-7691,8796265313,Assembler,Staffmark,Powell Electrical Systems,"SE Houston, TX",15.0,15.0,PayType.HOURLY,108,,closed
2025-05-28T13:39:04.454750-05:00,FLEX-7690,8796263910,Assembler,Indeed,Mitsubishi,"Houston, TX",16.0,16.0,PayType.HOURLY,56,,closed
2025-05-28T13:39:04.452106-05:00,FLEX-7689,8796262661,Forklift Driver,Indeed,Mitsubishi,"Houston, TX",15.3,15.3,PayType.HOURLY,15,120,closed
2025-05-28T13:39:04.449387-05:00,FLEX-7688,8796261707,Assembler,Staffmark,Cantel Medical,"Conroe, TX",14.25,14.25,PayType.HOURLY,23,,closed
2025-05-28T13:39:04.446818-05:00,FLEX-7687,8796260088,Assembler,Staffmark,Cantel Medical,"Conroe, TX",14.0,14.0,PayType.HOURLY,6,,closed
2025-05-28T13:39:04.444587-05:00,FLEX-7686,8796259018,Assembler,Staffmark,Cantel Medical,"Conroe, TX",13.5,13.5,PayType.HOURLY,10,,closed
2025-05-28T13:39:04.442169-05:00,FLEX-7685,8796258219,Industrial General Labor,Indeed,The Hillman Group,"Lewisville, TX",16.0,16.0,PayType.HOURLY,14,,closed
2025-05-28T13:39:04.439892-05:00,FLEX-7684,8796255739,Forklift Driver,Indeed,Kenco,"Hutchins, TX",17.0,17.0,PayType.HOURLY,148,225,closed
2025-05-28T13:39:04.437658-05:00,FLEX-7683,8796253980,Forklift Driver,Indeed,Barrett,"Garland, TX",17.0,17.5,PayType.HOURLY,9,225,closed
2025-05-28T13:39:04.435380-05:00,FLEX-7682,8796253479,Forklift Driver,Indeed,Barrett,"Garland, TX",16.0,17.5,PayType.HOURLY,19,225,closed
2025-05-28T13:39:04.432996-05:00,FLEX-7681,8796218687,Industrial General Labor,Staffmark,Chatsworth,"Georgetown, TX",16.0,16.0,PayType.HOURLY,10,,closed
2025-05-28T13:39:04.430478-05:00,FLEX-7680,8796190961,Warehouse Clerk,Staffmark,Chatsworth,"Georgetown, TX",16.0,16.0,PayType.HOURLY,17,,closed
2025-05-28T13:39:04.427762-05:00,FLEX-7679,8796183913,Warehouse Operative,Staffmark,Chatsworth,"Georgetown, TX",16.0,16.0,PayType.HOURLY,8,,closed
2025-05-28T13:39:04.425271-05:00,FLEX-7678,8796173413,Assembler,Staffmark,Chatsworth,"Round Rock, TX",19.2,19.2,PayType.HOURLY,61,0,closed
2025-05-28T13:39:04.422512-05:00,FLEX-7677,8796167970,Assembler,Staffmark,Chatsworth,"Round Rock, TX",16.0,16.0,PayType.HOURLY,20,0,closed
2025-05-28T13:39:04.417785-05:00,FLEX-7675,8793480501,Barista,Indeed,,,25.0,25.0,PayType.HOURLY,0,,closed
2025-05-28T13:39:04.414999-05:00,FLEX-7674,8793271627,Forklift Driver,Staffmark,Pacific Manufacturing ,"Fairfield, OH",15.45,15.45,PayType.HOURLY,5,,closed
2025-05-28T13:39:04.396130-05:00,FLEX-7667,8787501730,Warehouse Operative,Staffmark,goTRG,"Bentonville , AR",14.0,16.0,PayType.HOURLY,27,,closed
2025-05-28T13:39:04.391542-05:00,FLEX-7665,8787419394,Assembler,Staffmark,Cantel Medical,"Conroe, TX",14.25,14.25,PayType.HOURLY,24,,closed
